Ordem,Titulo,metros,Endereco,Numero,Area,Bairro,Preco,Preco_m2,Preco_m2_mean,Quartos,Banheiros,Vagas,Preco_mean,Quartos_mean,Banheiros_mean,Vagas_mean,Area_mean,center,x_stub,y_stub,OBJECTID,NOME,cod_bairro,qtde_bo,bo_per_capita,dens_pop,areaHa,pop_2010,renda_med_dom_SM_mes,lnpreco,lnrenda,rendaalta,central,grande,pequeno,n_apartamentos,lnpreco_m2,iptu_2021,itbi_2021,itbi_pc,iptu_pc,precomean_bairro,mean_quarto,zona1,zona2,zona3,zona4,zona5,zona6,zona7,zona8,zona9,zona10,n_zona,praia_belas
2529,Apartamento com 2 Quartos a† Venda, 70m2,Rua Artur Rocha,9999,70,Auxiliadora,410000,5857.14,8035.39,2,2,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.92391,2.973998,0,1,0,0,339,8.675417,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
2768,Apartamento com 3 Quartos a† Venda, 184m2,Rua Artur Rocha,669,184,Auxiliadora,1850000,10054.35,8035.39,3,4,3,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.4307,2.973998,0,1,0,0,339,9.21576,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
1264,Apartamento com  Quarto a† Venda, 41m2,Rua Artur Rocha,261,41,Auxiliadora,180000,4390.24,8035.39,1,1,0,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.10071,2.973998,0,1,0,0,339,8.38714,16002122.72,8353440.1,836.60,1602.616,946051.9,531523.1,0,0,0,0,0,0,0,1,0,0,8,0
5229,Apartamento com 3 Quartos a† Venda, 116m2,Rua Artur Rocha,9999,116,Auxiliadora,480000,4137.93,8035.39,3,4,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.08154,2.973998,0,1,0,0,339,8.327951,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
2515,Apartamento com 2 Quartos a† Venda, 70m2,Rua Artur Rocha,9999,70,Auxiliadora,410000,5857.14,8035.39,2,2,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.92391,2.973998,0,1,0,0,339,8.675417,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
9279,Apartamento com  Quarto a† Venda, 42m2,Rua Artur Rocha,533,42,Auxiliadora,170000,4047.62,8035.39,1,1,0,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.04355,2.973998,0,1,0,0,339,8.305884,16002122.72,8353440.1,836.60,1602.616,946051.9,531523.1,0,0,0,0,0,0,0,1,0,0,8,0
8065,Apartamento com 2 Quartos a† Venda, 79m2,Rua Artur Rocha,164,79,Auxiliadora,427500,5411.39,8035.39,2,1,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.96571,2.973998,0,1,0,0,339,8.596262,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
4582,Apartamento com 3 Quartos a† Venda, 283m2,Rua Artur Rocha,818,283,Auxiliadora,3580000,12650.18,8035.39,3,5,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,15.09087,2.973998,0,1,1,0,339,9.445426,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
2494,Apartamento com 3 Quartos a† Venda, 104m2,Rua Artur Rocha,335,104,Auxiliadora,570000,5480.77,8035.39,3,3,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.25339,2.973998,0,1,0,0,339,8.609001,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
8339,Apartamento com 3 Quartos a† Venda, 153m2,Rua Artur Rocha,669,153,Auxiliadora,2000000,13071.90,8035.39,3,4,3,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.50866,2.973998,0,1,0,0,339,9.47822,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
6737,Apartamento com 2 Quartos a† Venda, 70m2,Rua Artur Rocha,10,70,Auxiliadora,409900,5855.71,8035.39,2,2,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.92367,2.973998,0,1,0,0,339,8.675173,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
7296,Apartamento com 2 Quartos a† Venda, 76m2,Rua Artur Rocha,9999,76,Auxiliadora,410000,5394.74,8035.39,2,2,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.92391,2.973998,0,1,0,0,339,8.593179,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
9278,Apartamento com 2 Quartos a† Venda, 84m2,Rua Artur Rocha,533,84,Auxiliadora,519900,6189.29,8035.39,2,1,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.16139,2.973998,0,1,0,0,339,8.730575,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
1989,Apartamento com 3 Quartos a† Venda, 184m2,Rua Artur Rocha,669,184,Auxiliadora,1850000,10054.35,8035.39,3,5,3,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.4307,2.973998,0,1,0,0,339,9.21576,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
6988,Apartamento com 3 Quartos a† Venda, 101m2,Rua Artur Rocha,550,101,Auxiliadora,600000,5940.59,8035.39,3,2,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.30468,2.973998,0,1,0,0,339,8.689565,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
3393,Apartamento com 3 Quartos a† Venda, 105m2,Rua Artur Rocha,335,105,Auxiliadora,580000,5523.81,8035.39,3,1,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.27078,2.973998,0,1,0,0,339,8.616823,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
8462,Apartamento com 3 Quartos a† Venda, 127m2,Rua Artur Rocha,9999,127,Auxiliadora,1750000,13779.53,8035.39,3,4,3,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.37513,2.973998,0,1,0,0,339,9.530939,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
8749,Apartamento com 2 Quartos a† Venda, 150m2,Rua Artur Rocha,9999,150,Auxiliadora,1350000,9000.00,8035.39,2,3,3,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.11561,2.973998,0,1,0,0,339,9.10498,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
3652,Apartamento com 2 Quartos a† Venda, 73m2,Rua Artur Rocha,9999,73,Auxiliadora,410000,5616.44,8035.39,2,1,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.92391,2.973998,0,1,0,0,339,8.633453,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
7802,Apartamento com 2 Quartos a† Venda, 79m2,Rua Artur Rocha,164,79,Auxiliadora,427500,5411.39,8035.39,2,1,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.96571,2.973998,0,1,0,0,339,8.596262,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
8640,Apartamento com 3 Quartos a† Venda, 153m2,Rua Artur Rocha,669,153,Auxiliadora,2000000,13071.90,8035.39,3,4,3,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.50866,2.973998,0,1,0,0,339,9.47822,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
4659,Apartamento com 3 Quartos a† Venda, 283m2,Rua Artur Rocha,818,283,Auxiliadora,3580000,12650.18,8035.39,3,5,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,15.09087,2.973998,0,1,1,0,339,9.445426,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
344,Apartamento com 3 Quartos a† Venda, 97m2,Rua Artur Rocha,353,97,Auxiliadora,450000,4639.18,8035.39,3,3,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.017,2.973998,0,1,0,0,339,8.442292,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
1259,Apartamento com  Quarto a† Venda, 41m2,Rua Artur Rocha,261,41,Auxiliadora,180000,4390.24,8035.39,1,1,0,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.10071,2.973998,0,1,0,0,339,8.38714,16002122.72,8353440.1,836.60,1602.616,946051.9,531523.1,0,0,0,0,0,0,0,1,0,0,8,0
8172,Apartamento com  Quarto a† Venda, 67m2,Rua Auxiliadora,129,67,Auxiliadora,693000,10343.28,8035.39,1,1,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.44878,2.973998,0,1,0,0,339,9.244093,16002122.72,8353440.1,836.60,1602.616,946051.9,531523.1,0,0,0,0,0,0,0,1,0,0,8,0
8176,Apartamento com  Quarto a† Venda, 50m2,Rua Auxiliadora,129,50,Auxiliadora,598500,11970.00,8035.39,1,1,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.30218,2.973998,0,1,0,0,339,9.390159,16002122.72,8353440.1,836.60,1602.616,946051.9,531523.1,0,0,0,0,0,0,0,1,0,0,8,0
9763,Apartamento com  Quarto a† Venda, 42m2,Rua Auxiliadora,9999,42,Auxiliadora,589000,14023.81,8035.39,1,1,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.28618,2.973998,0,1,0,0,339,9.548512,16002122.72,8353440.1,836.60,1602.616,946051.9,531523.1,0,0,0,0,0,0,0,1,0,0,8,0
4418,Apartamento com 3 Quartos a† Venda, 101m2,Rua Candido Silveira,145,101,Auxiliadora,789000,7811.88,8035.39,3,2,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.57852,2.973998,0,1,0,0,339,8.963401,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
2195,Apartamento com 3 Quartos a† Venda, 154m2,Rua Candido Silveira,46,154,Auxiliadora,1860000,12077.92,8035.39,3,4,3,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.43609,2.973998,0,1,0,0,339,9.399135,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
311,Apartamento com 2 Quartos a† Venda, 62m2,Rua Carlos Trein Filho,220,62,Auxiliadora,300000,4838.71,8035.39,2,2,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.61154,2.973998,0,1,0,0,339,8.484404,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
3339,Apartamento com 3 Quartos a† Venda, 165m2,Rua Carlos Trein Filho,441,165,Auxiliadora,1280000,7757.58,8035.39,3,3,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.06237,2.973998,0,1,0,0,339,8.956425,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
4903,Apartamento com 2 Quartos a† Venda, 52m2,Rua Carlos Trein Filho,5,52,Auxiliadora,189900,3651.92,8035.39,2,1,0,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.15425,2.973998,0,1,0,0,339,8.20301,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
9215,Apartamento com 3 Quartos a† Venda, 241m2,Rua Carlos Trein Filho,1080,241,Auxiliadora,2650000,10995.85,8035.39,3,5,6,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.79007,2.973998,0,1,0,0,339,9.305273,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
9792,Apartamento com 3 Quartos a† Venda, 277m2,Rua Carlos Trein Filho,835,277,Auxiliadora,2599000,9382.67,8035.39,3,4,3,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.77064,2.973998,0,1,1,0,339,9.14662,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
726,Apartamento com 2 Quartos a† Venda, 62m2,Rua Carlos Trein Filho,220,62,Auxiliadora,300000,4838.71,8035.39,2,2,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.61154,2.973998,0,1,0,0,339,8.484404,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
5407,Apartamento com 3 Quartos a† Venda, 241m2,Rua Carlos Trein Filho,1080,241,Auxiliadora,2650000,10995.85,8035.39,3,5,6,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.79007,2.973998,0,1,0,0,339,9.305273,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
5539,Apartamento com 3 Quartos a† Venda, 241m2,Rua Carlos Trein Filho,1080,241,Auxiliadora,2650000,10995.85,8035.39,3,5,6,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.79007,2.973998,0,1,0,0,339,9.305273,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
5100,Apartamento com 3 Quartos a† Venda, 250m2,Rua Carlos Trein Filho,835,250,Auxiliadora,2599900,10399.60,8035.39,3,5,3,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.77098,2.973998,0,1,1,0,339,9.249522,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
7379,Apartamento com 2 Quartos a† Venda, 66m2,Rua Carlos Von Koseritz,1200,66,Auxiliadora,630000,9545.45,8035.39,2,2,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.35348,2.973998,0,1,0,0,339,9.16382,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
3862,Apartamento com 3 Quartos a† Venda, 153m2,Rua Carlos Von Koseritz,1571,153,Auxiliadora,1150000,7516.34,8035.39,3,4,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.95527,2.973998,0,1,0,0,339,8.924834,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
3784,Apartamento com 3 Quartos a† Venda, 153m2,Rua Carlos Von Koseritz,1571,153,Auxiliadora,1150000,7516.34,8035.39,3,4,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.95527,2.973998,0,1,0,0,339,8.924834,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
2526,Apartamento com 2 Quartos a† Venda, 66m2,Rua Carlos Von Koseritz,1200,66,Auxiliadora,624000,9454.55,8035.39,2,2,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.34391,2.973998,0,1,0,0,339,9.154251,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
1326,Apartamento com 3 Quartos a† Venda, 121m2,Rua Carlos Von Koseritz,1197,121,Auxiliadora,1090000,9008.26,8035.39,3,3,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.90169,2.973998,0,1,0,0,339,9.105898,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
3818,Apartamento com 3 Quartos a† Venda, 153m2,Rua Carlos Von Koseritz,1571,153,Auxiliadora,1150000,7516.34,8035.39,3,4,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.95527,2.973998,0,1,0,0,339,8.924834,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
9683,Apartamento com 2 Quartos a† Venda, 67m2,Rua Carlos Von Koseritz,1327,67,Auxiliadora,460000,6865.67,8035.39,2,2,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.03898,2.973998,0,1,0,0,339,8.83429,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
7619,Apartamento com 2 Quartos a† Venda, 66m2,Rua Carlos Von Koseritz,1200,66,Auxiliadora,630000,9545.45,8035.39,2,2,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.35348,2.973998,0,1,0,0,339,9.16382,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
984,Apartamento com 2 Quartos a† Venda, 66m2,Rua Carlos Von Koseritz,1200,66,Auxiliadora,624000,9454.55,8035.39,2,2,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.34391,2.973998,0,1,0,0,339,9.154251,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
8343,Apartamento com 4 Quartos a† Venda, 262m2,Rua Comendador Rheingantz,630,262,Auxiliadora,1790000,6832.06,8035.39,4,4,3,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.39773,2.973998,0,1,1,0,339,8.829382,16002122.72,8353440.1,836.60,1602.616,946051.9,1512250,0,0,0,0,0,0,0,1,0,0,8,0
8645,Apartamento com 4 Quartos a† Venda, 262m2,Rua Comendador Rheingantz,630,262,Auxiliadora,1790000,6832.06,8035.39,4,4,3,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.39773,2.973998,0,1,1,0,339,8.829382,16002122.72,8353440.1,836.60,1602.616,946051.9,1512250,0,0,0,0,0,0,0,1,0,0,8,0
1462,Apartamento com 2 Quartos a† Venda, 65m2,Rua Comendador Rheingantz,42,65,Auxiliadora,300000,4615.38,8035.39,2,2,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.61154,2.973998,0,1,0,0,339,8.437151,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
262,Apartamento com 2 Quartos a† Venda, 64m2,Rua Comendador Rheingantz,42,64,Auxiliadora,299000,4671.88,8035.39,2,2,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.6082,2.973998,0,1,0,0,339,8.449316,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
4967,Apartamento com 3 Quartos a† Venda, 101m2,Rua Comendador Rheingantz,94,101,Auxiliadora,848000,8396.04,8035.39,3,2,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.65064,2.973998,0,1,0,0,339,9.035516,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
628,Apartamento com 3 Quartos a† Venda, 286m2,Rua Comendador Rheingantz,431,286,Auxiliadora,1390000,4860.14,8035.39,3,3,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.14481,2.973998,0,1,1,0,339,8.488823,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
1290,Apartamento com 2 Quartos a† Venda, 141m2,Rua Comendador Rheingantz,42,141,Auxiliadora,740000,5248.23,8035.39,2,2,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.51441,2.973998,0,1,0,0,339,8.565645,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
734,Apartamento com 2 Quartos a† Venda, 64m2,Rua Comendador Rheingantz,42,64,Auxiliadora,299900,4685.94,8035.39,2,2,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.6112,2.973998,0,1,0,0,339,8.452321,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
649,Apartamento com 3 Quartos a† Venda, 100m2,Rua Comendador Rheingantz,362,100,Auxiliadora,765000,7650.00,8035.39,3,1,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.54763,2.973998,0,1,0,0,339,8.942461,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
9895,Apartamento com 2 Quartos a† Venda, 57m2,Rua Comendador Rheingantz,30,57,Auxiliadora,260000,4561.40,8035.39,2,1,0,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,12.46844,2.973998,0,1,0,0,339,8.425385,16002122.72,8353440.1,836.60,1602.616,946051.9,611540.5,0,0,0,0,0,0,0,1,0,0,8,0
4717,Apartamento com 3 Quartos a† Venda, 144m2,Rua Corcovado,122,144,Auxiliadora,1430000,9930.56,8035.39,3,4,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.17319,2.973998,0,1,0,0,339,9.203372,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
4795,Apartamento com 3 Quartos a† Venda, 144m2,Rua Corcovado,122,144,Auxiliadora,1430000,9930.56,8035.39,3,4,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.17319,2.973998,0,1,0,0,339,9.203372,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
7656,Apartamento com 3 Quartos a† Venda, 110m2,Rua Corcovado,385,110,Auxiliadora,800000,7272.73,8035.39,3,3,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.59237,2.973998,0,1,0,0,339,8.891887,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
7908,Apartamento com 3 Quartos a† Venda, 110m2,Rua Corcovado,385,110,Auxiliadora,800000,7272.73,8035.39,3,3,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.59237,2.973998,0,1,0,0,339,8.891887,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
9508,Apartamento com 3 Quartos a† Venda, 143m2,Rua Corcovado,122,143,Auxiliadora,1429000,9993.01,8035.39,3,4,2,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,14.17249,2.973998,0,1,0,0,339,9.209641,16002122.72,8353440.1,836.60,1602.616,946051.9,1297417,0,0,0,0,0,0,0,1,0,0,8,0
807,Apartamento com 4 Quartos a† Venda, 180m2,Rua Corcovado,9999,180,Auxiliadora,969000,5383.33,8035.39,4,1,1,946051.90,2.4129794,2.298,1.493,70.333,58,281549.1,1677570,1236,AUXILIADORA,4,770,771,121.8,82,9985,19.57,13.78402,2.973998,0,1,0,0,339,8.591063,16002122.72,8353440.1,836.60,1602.616,946051.9,1512250,0,0,0,0,0,0,0,1,0,0,8,0
