"","Ordem","Titulo","Endereco","Numero","Bairro","Area","Quartos","Banheiros","Vagas","Preco","Preco_m2","cod_bairro","qtde_bo","bo_per_capita","idadedobairro","dens_pop","areaHa","pop_2010","renda_med_dom_SM_mes","lnpreco","idade2","lnrenda"
"152",1318,"Apartamento com  Quarto a  Venda, 37m2","Rua Barao do Amazonas",379,"Partenon",37,1,1,0,229000,6189.18918918919,4314902015,2817,593.552465233881,36,83.3,570,47460,7.54,12.341477394104,1296,2.02022218704224
"153",9107,"Apartamento com 3 Quartos a  Venda, 99m2","Avenida Senador Salgado Filho",320,"Centro Historico",99,3,1,0,340000,3434.34343434343,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.7367010116577,3969,2.53449010848999
"154",7633,"Apartamento com  Quarto a  Venda, 38m2","sem info",9999,"Petropolis",38,1,1,0,250000,6578.94736842105,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,12.4292163848877,3969,3.01406311988831
"155",2202,"Apartamento com 2 Quartos a  Venda, 79m2","Rua Fonseca Ramos",9999,"Medianeira",79,2,1,0,229000,2898.73417721519,4314902001,917,737.850016092694,65,88.8,140,12428,10.1,12.341477394104,4225,2.31253552436829
"156",9056,"Apartamento com 2 Quartos a  Venda, 79m2","Rua Tres de Maio",9999,"Floresta",79,2,2,0,235000,2974.6835443038,4314902040,2528,1691.98848805301,63,89.5,167,14941,12.39,12.3673410415649,3969,2.51688981056213
"157",4473,"Apartamento com  Quarto a  Venda, 25m2","sem info",9999,"Cidade Baixa",25,1,1,0,129000,5160,4314902003,1784,1072.50210412408,63,210.6,79,16634,11.2,11.7675676345825,3969,2.41591382026672
"158",1745,"Apartamento com  Quarto a  Venda, 44m2","Rua Marechal Floriano Peixoto",773,"Centro Historico",44,1,1,0,299000,6795.45454545455,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.6081991195679,3969,2.53449010848999
"159",2449,"Apartamento com 2 Quartos a  Venda, 64m2","Avenida Wenceslau Escobar",1086,"Tristeza",64,2,1,0,265000,4140.625,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.4874849319458,3969,2.67896461486816
"160",2357,"Apartamento com 3 Quartos a  Venda, 115m2","Rua General Joao Telles",473,"Bom Fim",115,3,2,0,581200,5053.91304347826,4314902038,928,817.549114615452,63,298.7,38,11351,15.8,13.2728500366211,3969,2.76001000404358
"161",8423,"Apartamento com 3 Quartos a  Venda, 76m2","sem info",9999,"Cidade Baixa",76,3,2,0,325000,4276.31578947368,4314902003,1784,1072.50210412408,63,210.6,79,16634,11.2,12.6915807723999,3969,2.41591382026672
"162",9729,"Apartamento com 2 Quartos a  Venda, 63m2","sem info",9999,"Floresta",63,2,1,0,270000,4285.71428571429,4314902040,2528,1691.98848805301,63,89.5,167,14941,12.39,12.5061769485474,3969,2.51688981056213
"163",8795,"Apartamento com  Quarto a  Venda, 35m2","sem info",9999,"Centro Historico",35,1,1,0,190000,5428.57142857143,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.1547794342041,3969,2.53449010848999
"164",2245,"Apartamento com 2 Quartos a  Venda, 48m2","Rua Doutor Voltaire Pires",430,"Santo Antonio",48,2,1,0,190000,3958.33333333333,4314902014,1,0.694830461367426,63,111.6,129,14392,11.03,12.1547794342041,3969,2.4006187915802
"165",3112,"Apartamento com 3 Quartos a  Venda, 99m2","Travessa Nossa Senhora de Lourdes",9999,"Tristeza",99,3,2,0,780000,7878.78787878788,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.5670490264893,3969,2.67896461486816
"166",7177,"Apartamento com 3 Quartos a  Venda, 92m2","Rua Jacinto Gomes",498,"Santana",92,3,1,0,310000,3369.5652173913,4314902007,1623,764.808444465388,63,142.4,149,21221,13.93,12.6443271636963,3969,2.63404488563538
"167",9370,"Apartamento com 3 Quartos a  Venda, 85m2","sem info",9999,"Santa Cecilia",85,3,2,0,350000,4117.64705882353,4314902006,558,962.068965517241,63,96.7,60,5800,14.53,12.7656888961792,3969,2.67621541023254
"168",7815,"Apartamento com  Quarto a  Venda, 34m2","sem info",9999,"Passo da Areia",34,1,1,0,150000,4411.76470588235,4314902050,1950,844.777541913963,63,94.6,244,23083,9.96,11.9183902740479,3969,2.29857707023621
"169",5353,"Apartamento com  Quarto a  Venda, 46m2","sem info",9999,"Cristal",46,1,1,0,148000,3217.39130434783,4314902024,1421,674.931129476584,63,78,270,21054,8.53,11.9049673080444,3969,2.14358925819397
"170",9192,"Apartamento com 2 Quartos a  Venda, 98m2","Rua Miguel Couto",420,"Menino Deus",98,2,3,0,335000,3418.36734693878,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,12.7218856811523,3969,2.74727082252502
"171",7246,"Apartamento com  Quarto a  Venda, 43m2","Rua Ramiro Barcelos",1562,"Bom Fim",43,1,1,0,189000,4395.3488372093,4314902038,928,817.549114615452,63,298.7,38,11351,15.8,12.1495027542114,3969,2.76001000404358
"172",5642,"Apartamento com 2 Quartos a  Venda, 76m2","sem info",9999,"Centro Historico",76,2,2,0,260000,3421.05263157895,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.4684371948242,3969,2.53449010848999
"173",3800,"Apartamento com  Quarto a  Venda, 45m2","Rua Guilherme Alves",695,"Petropolis",45,1,1,0,160000,3555.55555555556,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,11.9829292297363,3969,3.01406311988831
"174",373,"Apartamento com 3 Quartos a  Venda, 135m2","Avenida Independencia",1152,"Independencia",135,3,3,0,380000,2814.81481481481,4314902039,801,1250.19509911035,63,160.2,40,6407,21.98,12.8479261398315,3969,3.09013295173645
"175",3917,"Apartamento com  Quarto a  Venda, 43m2","sem info",9999,"Petropolis",43,1,1,0,145500,3383.72093023256,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,11.8879318237305,3969,3.01406311988831
"176",2456,"Apartamento com 3 Quartos a  Venda, 55m2","Rua Visconde do Herval",437,"Menino Deus",55,3,2,0,380000,6909.09090909091,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,12.8479261398315,3969,2.74727082252502
"177",7266,"Apartamento com 3 Quartos a  Venda, 84m2","sem info",9999,"Bom Fim",84,3,1,0,290000,3452.38095238095,4314902038,928,817.549114615452,63,298.7,38,11351,15.8,12.5776357650757,3969,2.76001000404358
"178",9441,"Apartamento com 2 Quartos a  Venda, 46m2","Avenida Ernesto Neugebauer",1820,"Humaita",46,2,1,0,176700,3841.30434782609,4314902066,904,863.41929321872,34,25.1,417,10470,6,12.0822086334229,1156,1.7917594909668
"179",4841,"Apartamento com 2 Quartos a  Venda, 65m2","Rua Jose de Alencar",9999,"Menino Deus",65,2,2,0,298000,4584.61538461538,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,12.6048488616943,3969,2.74727082252502
"180",9499,"Apartamento com  Quarto a  Venda, 45m2","sem info",9999,"Teresopolis",45,1,2,0,190000,4222.22222222222,4314902011,757,589.380255372158,63,43.5,295,12844,10.31,12.1547794342041,3969,2.33311438560486
"181",1558,"Apartamento com 3 Quartos a  Venda, 108m2","Rua Jardim Cristofel",33,"Moinhos de Vento",108,3,2,0,620000,5740.74074074074,4314902041,801,992.934176273708,63,98.4,82,8067,29.33,13.337474822998,3969,3.37861084938049
"182",4155,"Apartamento com 2 Quartos a  Venda, 92m2","Praca Dom Feliciano",122,"Centro Historico",92,2,1,0,280000,3043.47826086957,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.5425453186035,3969,2.53449010848999
"183",9021,"Apartamento com 2 Quartos a  Venda, 68m2","Rua Avae",137,"Centro Historico",68,2,2,0,270000,3970.58823529412,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.5061769485474,3969,2.53449010848999
"184",8923,"Apartamento com  Quarto a  Venda, 34m2","Rua Gaspar Martins",377,"Floresta",34,1,1,0,110000,3235.29411764706,4314902040,2528,1691.98848805301,63,89.5,167,14941,12.39,11.6082353591919,3969,2.51688981056213
"185",5343,"Apartamento com 3 Quartos a  Venda, 127m2","sem info",9999,"Bom Fim",127,3,2,0,365000,2874.0157480315,4314902038,928,817.549114615452,63,298.7,38,11351,15.8,12.8076524734497,3969,2.76001000404358
"186",5701,"Apartamento com 2 Quartos a  Venda, 78m2","Rua Doutor Sebastiao Leao",321,"Cidade Baixa",78,2,2,0,330000,4230.76923076923,4314902003,1784,1072.50210412408,63,210.6,79,16634,11.2,12.7068481445312,3969,2.41591382026672
"187",6050,"Apartamento com 2 Quartos a  Venda, 64m2","Rua Demetrio Ribeiro",550,"Centro Historico",64,2,2,0,290000,4531.25,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.5776357650757,3969,2.53449010848999
"188",9873,"Apartamento com 2 Quartos a  Venda, 62m2","Rua General Joao Telles",164,"Bom Fim",62,2,1,0,330000,5322.58064516129,4314902038,928,817.549114615452,63,298.7,38,11351,15.8,12.7068481445312,3969,2.76001000404358
"189",30,"Apartamento com  Quarto a  Venda, 27m2","Rua Jose do Patrocenio",527,"Cidade Baixa",27,1,1,0,409000,15148.1481481481,4314902003,1784,1072.50210412408,63,210.6,79,16634,11.2,12.9214706420898,3969,2.41591382026672
"190",3001,"Apartamento com 3 Quartos a  Venda, 140m2","sem info",9999,"Santana",140,3,3,0,415000,2964.28571428571,4314902007,1623,764.808444465388,63,142.4,149,21221,13.93,12.9360342025757,3969,2.63404488563538
"191",8147,"Apartamento com  Quarto a  Venda, 39m2","sem info",9999,"Moinhos de Vento",39,1,1,0,240000,6153.84615384615,4314902041,801,992.934176273708,63,98.4,82,8067,29.33,12.3883943557739,3969,3.37861084938049
"192",4686,"Apartamento com 3 Quartos a  Venda, 74m2","Rua Oscar Schneider",9999,"Medianeira",74,3,1,0,3e+05,4054.05405405405,4314902001,917,737.850016092694,65,88.8,140,12428,10.1,12.6115379333496,4225,2.31253552436829
"193",1657,"Apartamento com 2 Quartos a  Venda, 65m2","sem info",9999,"Jardim Sao Pedro",65,2,1,0,195000,3000,4314902052,213,532.766383191596,63,43.5,92,3998,10.31,12.1807546615601,3969,2.33311438560486
"194",5618,"Apartamento com 3 Quartos a  Venda, 84m2","Rua Afonso Taunay",9999,"Boa Vista",84,3,1,0,480000,5714.28571428571,4314902056,501,576.458405246807,63,54.3,160,8691,25.76,13.0815410614014,3969,3.24882292747498
"195",4495,"Apartamento com 3 Quartos a  Venda, 84m2","sem info",9999,"Centro Historico",84,3,2,0,199000,2369.04761904762,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.201060295105,3969,2.53449010848999
"196",9585,"Apartamento com 2 Quartos a  Venda, 61m2","sem info",9999,"Boa Vista",61,2,1,0,5e+05,8196.72131147541,4314902056,501,576.458405246807,63,54.3,160,8691,25.76,13.1223630905151,3969,3.24882292747498
"197",3331,"Apartamento com 2 Quartos a  Venda, 61m2","Rua Costa Lima",790,"Nonoai",61,2,1,0,311900,5113.11475409836,4314902010,938,291.105455899696,63,70,460,32222,7.18,12.6504383087158,3969,1.97129940986633
"198",5159,"Apartamento com  Quarto a  Venda, 46m2","Rua Gaston Englert",9999,"Vila Ipiranga",46,1,1,0,275000,5978.26086956522,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.5245265960693,3969,2.19611287117004
"199",7445,"Apartamento com  Quarto a  Venda, 43m2","Avenida America",9999,"Auxiliadora",43,1,1,0,199000,4627.90697674419,4314902045,770,771.156735102654,63,121.8,82,9985,19.57,12.201060295105,3969,2.9739978313446
"200",8600,"Apartamento com 2 Quartos a  Venda, 79m2","Praca Menino Deus",45,"Menino Deus",79,2,2,0,331600,4197.46835443038,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,12.7116842269897,3969,2.74727082252502
"201",2790,"Apartamento com 2 Quartos a  Venda, 70m2","sem info",9999,"Centro Historico",70,2,1,0,175000,2500,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.0725412368774,3969,2.53449010848999
"202",6893,"Apartamento com 3 Quartos a  Venda, 81m2","Rua General Camara",395,"Centro Historico",81,3,2,0,320000,3950.61728395062,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.6760759353638,3969,2.53449010848999
"203",6179,"Apartamento com  Quarto a  Venda, 42m2","sem info",9999,"Jardim do Salso",42,1,1,0,140000,3333.33333333333,4314902069,286,556.095664009333,32,55.3,93,5143,11.44,11.8493976593018,1024,2.43711590766907
"204",9844,"Apartamento com 2 Quartos a  Venda, 60m2","sem info",9999,"Cristo Redentor",60,2,1,0,258000,4300,4314902051,1121,696.14357573123,63,108.8,148,16103,10.61,12.4607152938843,3969,2.36179685592651
