"","Ordem","Titulo","Endereco","Numero","Bairro","Area","Quartos","Banheiros","Vagas","Preco","Preco_m2","cod_bairro","qtde_bo","bo_per_capita","idadedobairro","dens_pop","areaHa","pop_2010","renda_med_dom_SM_mes","lnpreco","idade2","lnrenda","rendaalta","central","grande","pequeno","novo","counter"
"11",3580,"Apartamento com 3 Quartos a  Venda, 97m2","Rua Marcelo Gama",1147,"Auxiliadora",97,3,3,2,1400000,14432.9896907216,14,770,771.156735102654,63,121.8,82,9985,19.57,14.1519832611084,3969,2.9739978313446,0,1,0,0,0,339
"12",5412,"Apartamento com 2 Quartos a  Venda, 83m2","Rua Silva Jardim",591,"Auxiliadora",83,2,2,1,530000,6385.5421686747,14,770,771.156735102654,63,121.8,82,9985,19.57,13.1806325912476,3969,2.9739978313446,0,1,0,0,0,339
"13",4514,"Apartamento com 3 Quartos a  Venda, 120m2","sem info",9999,"Auxiliadora",120,3,3,2,646000,5383.33333333333,14,770,771.156735102654,63,121.8,82,9985,19.57,13.3785543441772,3969,2.9739978313446,0,1,0,0,0,339
"14",984,"Apartamento com 2 Quartos a  Venda, 66m2","Rua Carlos Von Koseritz",1200,"Auxiliadora",66,2,2,2,624000,9454.54545454545,14,770,771.156735102654,63,121.8,82,9985,19.57,13.3439054489136,3969,2.9739978313446,0,1,0,0,0,339
"15",7878,"Apartamento com 3 Quartos a  Venda, 159m2","sem info",9999,"Auxiliadora",159,3,1,2,2790000,17547.1698113208,14,770,771.156735102654,63,121.8,82,9985,19.57,14.8415517807007,3969,2.9739978313446,0,1,0,0,0,339
"16",7559,"Apartamento com 3 Quartos a  Venda, 277m2","Rua Coronel Bordini",998,"Auxiliadora",277,3,4,2,1600000,5776.17328519856,14,770,771.156735102654,63,121.8,82,9985,19.57,14.2855138778687,3969,2.9739978313446,0,1,1,0,0,339
"17",3648,"Apartamento com 3 Quartos a  Venda, 158m2","Rua Silva Jardim",807,"Auxiliadora",158,3,4,3,1291000,8170.88607594937,14,770,771.156735102654,63,121.8,82,9985,19.57,14.0709276199341,3969,2.9739978313446,0,1,0,0,0,339
"18",9432,"Apartamento com 3 Quartos a  Venda, 159m2","sem info",9999,"Auxiliadora",159,3,5,2,2680000,16855.3459119497,14,770,771.156735102654,63,121.8,82,9985,19.57,14.8013277053833,3969,2.9739978313446,0,1,0,0,0,339
"19",1724,"Apartamento com 2 Quartos a  Venda, 48m2","Rua Silva Jardim",627,"Auxiliadora",48,2,1,1,270000,5625,14,770,771.156735102654,63,121.8,82,9985,19.57,12.5061769485474,3969,2.9739978313446,0,1,0,0,0,339
"20",6707,"Apartamento com 2 Quartos a  Venda, 70m2","Rua alvares de Azevedo",74,"Auxiliadora",70,2,1,1,399900,5712.85714285714,14,770,771.156735102654,63,121.8,82,9985,19.57,12.8989696502686,3969,2.9739978313446,0,1,0,0,0,339
"21",7908,"Apartamento com 3 Quartos a  Venda, 110m2","Rua Corcovado",385,"Auxiliadora",110,3,3,2,8e+05,7272.72727272727,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5923671722412,3969,2.9739978313446,0,1,0,0,0,339
"22",8348,"Apartamento com 3 Quartos a  Venda, 88m2","Rua Coronel Bordini",497,"Auxiliadora",88,3,2,0,340000,3863.63636363636,14,770,771.156735102654,63,121.8,82,9985,19.57,12.7367010116577,3969,2.9739978313446,0,1,0,0,0,339
"23",7259,"Apartamento com 2 Quartos a  Venda, 71m2","sem info",9999,"Auxiliadora",71,2,2,2,8e+05,11267.6056338028,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5923671722412,3969,2.9739978313446,0,1,0,0,0,339
"24",5581,"Apartamento com  Quarto a  Venda, 45m2","Rua Silva Jardim",757,"Auxiliadora",45,1,1,1,303000,6733.33333333333,14,770,771.156735102654,63,121.8,82,9985,19.57,12.6214876174927,3969,2.9739978313446,0,1,0,0,0,339
"25",8749,"Apartamento com 2 Quartos a  Venda, 150m2","Rua Artur Rocha",9999,"Auxiliadora",150,2,3,3,1350000,9000,14,770,771.156735102654,63,121.8,82,9985,19.57,14.1156148910522,3969,2.9739978313446,0,1,0,0,0,339
"26",8186,"Apartamento com 3 Quartos a  Venda, 96m2","sem info",9999,"Auxiliadora",96,3,2,2,1100000,11458.3333333333,14,770,771.156735102654,63,121.8,82,9985,19.57,13.9108209609985,3969,2.9739978313446,0,1,0,0,0,339
"27",3528,"Apartamento com 3 Quartos a  Venda, 104m2","Avenida Mariland",600,"Auxiliadora",104,3,3,1,6e+05,5769.23076923077,14,770,771.156735102654,63,121.8,82,9985,19.57,13.3046846389771,3969,2.9739978313446,0,1,0,0,0,339
"28",7034,"Apartamento com  Quarto a  Venda, 57m2","Rua Felipe Neri",9999,"Auxiliadora",57,1,1,1,650000,11403.5087719298,14,770,771.156735102654,63,121.8,82,9985,19.57,13.3847274780273,3969,2.9739978313446,0,1,0,0,0,339
"29",1738,"Apartamento com 2 Quartos a  Venda, 87m2","Rua Mata Bacelar",240,"Auxiliadora",87,2,1,1,9e+05,10344.8275862069,14,770,771.156735102654,63,121.8,82,9985,19.57,13.7101497650146,3969,2.9739978313446,0,1,0,0,0,339
"30",807,"Apartamento com 4 Quartos a  Venda, 180m2","Rua Corcovado",9999,"Auxiliadora",180,4,1,1,969000,5383.33333333333,14,770,771.156735102654,63,121.8,82,9985,19.57,13.7840194702148,3969,2.9739978313446,0,1,0,0,0,339
"31",6988,"Apartamento com 3 Quartos a  Venda, 101m2","Rua Artur Rocha",550,"Auxiliadora",101,3,2,2,6e+05,5940.59405940594,14,770,771.156735102654,63,121.8,82,9985,19.57,13.3046846389771,3969,2.9739978313446,0,1,0,0,0,339
"32",867,"Apartamento com 2 Quartos a  Venda, 99m2","Avenida Plenio Brasil Milano",409,"Auxiliadora",99,2,2,2,358000,3616.16161616162,14,770,771.156735102654,63,121.8,82,9985,19.57,12.7882881164551,3969,2.9739978313446,0,1,0,0,0,339
"33",5505,"Apartamento com 3 Quartos a  Venda, 174m2","sem info",9999,"Auxiliadora",174,3,5,3,2130000,12241.3793103448,14,770,771.156735102654,63,121.8,82,9985,19.57,14.5716323852539,3969,2.9739978313446,0,1,0,0,0,339
"34",5539,"Apartamento com 3 Quartos a  Venda, 241m2","Rua Carlos Trein Filho",1080,"Auxiliadora",241,3,5,6,2650000,10995.8506224066,14,770,771.156735102654,63,121.8,82,9985,19.57,14.7900705337524,3969,2.9739978313446,0,1,0,0,0,339
"35",9951,"Apartamento com 2 Quartos a  Venda, 90m2","sem info",9999,"Auxiliadora",90,2,2,2,799000,8877.77777777778,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5911159515381,3969,2.9739978313446,0,1,0,0,0,339
"36",5636,"Apartamento com 3 Quartos a  Venda, 174m2","sem info",9999,"Auxiliadora",174,3,5,3,2130000,12241.3793103448,14,770,771.156735102654,63,121.8,82,9985,19.57,14.5716323852539,3969,2.9739978313446,0,1,0,0,0,339
"37",9852,"Apartamento com 3 Quartos a  Venda, 110m2","sem info",9999,"Auxiliadora",110,3,3,2,8e+05,7272.72727272727,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5923671722412,3969,2.9739978313446,0,1,0,0,0,339
"38",6785,"Apartamento com 2 Quartos a  Venda, 101m2","sem info",9999,"Auxiliadora",101,2,2,2,739000,7316.83168316832,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5130529403687,3969,2.9739978313446,0,1,0,0,0,339
"39",9823,"Apartamento com 3 Quartos a  Venda, 336m2","sem info",9999,"Auxiliadora",336,3,2,2,2480000,7380.95238095238,14,770,771.156735102654,63,121.8,82,9985,19.57,14.7237691879272,3969,2.9739978313446,0,1,1,0,0,339
"40",3899,"Apartamento com 3 Quartos a  Venda, 96m2","Rua Marcelo Gama",1147,"Auxiliadora",96,3,3,2,905000,9427.08333333333,14,770,771.156735102654,63,121.8,82,9985,19.57,13.715690612793,3969,2.9739978313446,0,1,0,0,0,339
"41",8038,"Apartamento com 2 Quartos a  Venda, 68m2","sem info",9999,"Auxiliadora",68,2,2,2,790000,11617.6470588235,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5797882080078,3969,2.9739978313446,0,1,0,0,0,339
"42",3658,"Apartamento com 3 Quartos a  Venda, 127m2","Rua Coronel Bordini",9999,"Auxiliadora",127,3,3,3,1300000,10236.2204724409,14,770,771.156735102654,63,121.8,82,9985,19.57,14.0778751373291,3969,2.9739978313446,0,1,0,0,0,339
"43",2243,"Apartamento com 2 Quartos a  Venda, 69m2","Avenida Plenio Brasil Milano",455,"Auxiliadora",69,2,1,2,290000,4202.89855072464,14,770,771.156735102654,63,121.8,82,9985,19.57,12.5776357650757,3969,2.9739978313446,0,1,0,0,0,339
"44",1580,"Apartamento com 2 Quartos a  Venda, 101m2","sem info",9999,"Auxiliadora",101,2,2,2,779000,7712.87128712871,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5657663345337,3969,2.9739978313446,0,1,0,0,0,339
"45",5862,"Apartamento com 3 Quartos a  Venda, 201m2","Rua Eudoro Berlink",77,"Auxiliadora",201,3,5,3,2499000,12432.8358208955,14,770,771.156735102654,63,121.8,82,9985,19.57,14.7314014434814,3969,2.9739978313446,0,1,0,0,0,339
"46",7502,"Apartamento com 2 Quartos a  Venda, 103m2","Rua Pedro Chaves Barcelos",1164,"Auxiliadora",103,2,3,2,1350000,13106.7961165049,14,770,771.156735102654,63,121.8,82,9985,19.57,14.1156148910522,3969,2.9739978313446,0,1,0,0,0,339
"47",1955,"Apartamento com 2 Quartos a  Venda, 83m2","Avenida Mariland",181,"Auxiliadora",83,2,3,2,595000,7168.67469879518,14,770,771.156735102654,63,121.8,82,9985,19.57,13.2963171005249,3969,2.9739978313446,0,1,0,0,0,339
"48",8990,"Apartamento com 2 Quartos a  Venda, 50m2","Avenida Carlos Gomes",531,"Auxiliadora",50,2,1,0,210000,4200,14,770,771.156735102654,63,121.8,82,9985,19.57,12.2548627853394,3969,2.9739978313446,0,1,0,0,0,339
"49",9508,"Apartamento com 3 Quartos a  Venda, 143m2","Rua Corcovado",122,"Auxiliadora",143,3,4,2,1429000,9993.00699300699,14,770,771.156735102654,63,121.8,82,9985,19.57,14.1724853515625,3969,2.9739978313446,0,1,0,0,0,339
"50",5192,"Apartamento com 3 Quartos a  Venda, 124m2","Avenida Carlos Gomes",9999,"Auxiliadora",124,3,3,2,890000,7177.41935483871,14,770,771.156735102654,63,121.8,82,9985,19.57,13.6989765167236,3969,2.9739978313446,0,1,0,0,0,339
"51",4471,"Apartamento com 3 Quartos a  Venda, 86m2","sem info",9999,"Auxiliadora",86,3,2,1,414000,4813.95348837209,14,770,771.156735102654,63,121.8,82,9985,19.57,12.9336214065552,3969,2.9739978313446,0,1,0,0,0,339
"52",3393,"Apartamento com 3 Quartos a  Venda, 105m2","Rua Artur Rocha",335,"Auxiliadora",105,3,1,1,580000,5523.80952380952,14,770,771.156735102654,63,121.8,82,9985,19.57,13.2707834243774,3969,2.9739978313446,0,1,0,0,0,339
"53",543,"Apartamento com 3 Quartos a  Venda, 106m2","Avenida Coronel Lucas de Oliveira",9999,"Auxiliadora",106,3,3,2,790000,7452.83018867925,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5797882080078,3969,2.9739978313446,0,1,0,0,0,339
"54",6754,"Apartamento com  Quarto a  Venda, 77m2","sem info",9999,"Auxiliadora",77,1,1,1,825000,10714.2857142857,14,770,771.156735102654,63,121.8,82,9985,19.57,13.6231384277344,3969,2.9739978313446,0,1,0,0,0,339
"55",8052,"Apartamento com 3 Quartos a  Venda, 80m2","Rua Coronel Bordini",110,"Auxiliadora",80,3,2,0,257600,3220,14,770,771.156735102654,63,121.8,82,9985,19.57,12.4591636657715,3969,2.9739978313446,0,1,0,0,0,339
"56",1878,"Apartamento com 2 Quartos a  Venda, 52m2","Avenida Carlos Gomes",531,"Auxiliadora",52,2,1,0,275000,5288.46153846154,14,770,771.156735102654,63,121.8,82,9985,19.57,12.5245265960693,3969,2.9739978313446,0,1,0,0,0,339
"57",6104,"Apartamento com 3 Quartos a  Venda, 134m2","sem info",9999,"Auxiliadora",134,3,3,2,790000,5895.5223880597,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5797882080078,3969,2.9739978313446,0,1,0,0,0,339
"58",6760,"Apartamento com 3 Quartos a  Venda, 165m2","Rua Coronel Bordini",896,"Auxiliadora",165,3,1,2,1350000,8181.81818181818,14,770,771.156735102654,63,121.8,82,9985,19.57,14.1156148910522,3969,2.9739978313446,0,1,0,0,0,339
"59",8343,"Apartamento com 4 Quartos a  Venda, 262m2","Rua Comendador Rheingantz",630,"Auxiliadora",262,4,4,3,1790000,6832.06106870229,14,770,771.156735102654,63,121.8,82,9985,19.57,14.39772605896,3969,2.9739978313446,0,1,1,0,0,339
"60",8645,"Apartamento com 4 Quartos a  Venda, 262m2","Rua Comendador Rheingantz",630,"Auxiliadora",262,4,4,3,1790000,6832.06106870229,14,770,771.156735102654,63,121.8,82,9985,19.57,14.39772605896,3969,2.9739978313446,0,1,1,0,0,339
"61",5449,"Apartamento com  Quarto a  Venda, 45m2","Rua Silva Jardim",757,"Auxiliadora",45,1,1,1,303000,6733.33333333333,14,770,771.156735102654,63,121.8,82,9985,19.57,12.6214876174927,3969,2.9739978313446,0,1,0,0,0,339
"62",3370,"Apartamento com 3 Quartos a  Venda, 124m2","Avenida Carlos Gomes",9999,"Auxiliadora",124,3,4,2,890000,7177.41935483871,14,770,771.156735102654,63,121.8,82,9985,19.57,13.6989765167236,3969,2.9739978313446,0,1,0,0,0,339
"63",5436,"Apartamento com 2 Quartos a  Venda, 77m2","Rua Silva Jardim",475,"Auxiliadora",77,2,2,1,665000,8636.36363636364,14,770,771.156735102654,63,121.8,82,9985,19.57,13.4075422286987,3969,2.9739978313446,0,1,0,0,0,339
"64",7421,"Apartamento com  Quarto a  Venda, 43m2","Avenida Nova York",205,"Auxiliadora",43,1,1,1,590000,13720.9302325581,14,770,771.156735102654,63,121.8,82,9985,19.57,13.287878036499,3969,2.9739978313446,0,1,0,0,0,339
"65",7560,"Apartamento com 3 Quartos a  Venda, 277m2","Rua Coronel Bordini",998,"Auxiliadora",277,3,4,2,1600000,5776.17328519856,14,770,771.156735102654,63,121.8,82,9985,19.57,14.2855138778687,3969,2.9739978313446,0,1,1,0,0,339
"66",5764,"Apartamento com 2 Quartos a  Venda, 90m2","Rua Coronel Bordini",1054,"Auxiliadora",90,2,1,1,7e+05,7777.77777777778,14,770,771.156735102654,63,121.8,82,9985,19.57,13.4588356018066,3969,2.9739978313446,0,1,0,0,0,339
"67",4685,"Apartamento com 3 Quartos a  Venda, 501m2","Rua Felicessimo de Azevedo",770,"Auxiliadora",501,3,3,1,1800000,3592.81437125749,14,770,771.156735102654,63,121.8,82,9985,19.57,14.4032974243164,3969,2.9739978313446,0,1,1,0,0,339
"68",1326,"Apartamento com 3 Quartos a  Venda, 121m2","Rua Carlos Von Koseritz",1197,"Auxiliadora",121,3,3,2,1090000,9008.26446280992,14,770,771.156735102654,63,121.8,82,9985,19.57,13.9016885757446,3969,2.9739978313446,0,1,0,0,0,339
"69",6119,"Apartamento com 3 Quartos a  Venda, 86m2","sem info",9999,"Auxiliadora",86,3,2,0,239000,2779.06976744186,14,770,771.156735102654,63,121.8,82,9985,19.57,12.3842191696167,3969,2.9739978313446,0,1,0,0,0,339
"70",6587,"Apartamento com 3 Quartos a  Venda, 133m2","sem info",9999,"Auxiliadora",133,3,2,2,529000,3977.44360902256,14,770,771.156735102654,63,121.8,82,9985,19.57,13.1787433624268,3969,2.9739978313446,0,1,0,0,0,339
"71",5516,"Apartamento com 2 Quartos a  Venda, 66m2","Rua Felipe Neri",435,"Auxiliadora",66,2,2,1,379900,5756.06060606061,14,770,771.156735102654,63,121.8,82,9985,19.57,12.8476629257202,3969,2.9739978313446,0,1,0,0,0,339
"72",4659,"Apartamento com 3 Quartos a  Venda, 283m2","Rua Artur Rocha",818,"Auxiliadora",283,3,5,2,3580000,12650.1766784452,14,770,771.156735102654,63,121.8,82,9985,19.57,15.0908737182617,3969,2.9739978313446,0,1,1,0,0,339
"73",3339,"Apartamento com 3 Quartos a  Venda, 165m2","Rua Carlos Trein Filho",441,"Auxiliadora",165,3,3,2,1280000,7757.57575757576,14,770,771.156735102654,63,121.8,82,9985,19.57,14.062370300293,3969,2.9739978313446,0,1,0,0,0,339
"74",9905,"Apartamento com 3 Quartos a  Venda, 160m2","sem info",9999,"Auxiliadora",160,3,5,3,2890000,18062.5,14,770,771.156735102654,63,121.8,82,9985,19.57,14.8767671585083,3969,2.9739978313446,0,1,0,0,0,339
"75",424,"Apartamento com 2 Quartos a  Venda, 61m2","Avenida Mariland",1701,"Auxiliadora",61,2,2,2,499000,8180.32786885246,14,770,771.156735102654,63,121.8,82,9985,19.57,13.120361328125,3969,2.9739978313446,0,1,0,0,0,339
"76",3187,"Apartamento com 2 Quartos a  Venda, 84m2","sem info",9999,"Auxiliadora",84,2,2,1,590000,7023.80952380952,14,770,771.156735102654,63,121.8,82,9985,19.57,13.287878036499,3969,2.9739978313446,0,1,0,0,0,339
"77",3251,"Apartamento com 2 Quartos a  Venda, 75m2","Rua Felipe Neri",267,"Auxiliadora",75,2,2,1,380000,5066.66666666667,14,770,771.156735102654,63,121.8,82,9985,19.57,12.8479261398315,3969,2.9739978313446,0,1,0,0,0,339
"78",2211,"Apartamento com 2 Quartos a  Venda, 67m2","sem info",9999,"Auxiliadora",67,2,2,1,469000,7000,14,770,771.156735102654,63,121.8,82,9985,19.57,13.0583581924438,3969,2.9739978313446,0,1,0,0,0,339
"79",1588,"Apartamento com 2 Quartos a  Venda, 101m2","sem info",9999,"Auxiliadora",101,2,2,2,779000,7712.87128712871,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5657663345337,3969,2.9739978313446,0,1,0,0,0,339
"80",8604,"Apartamento com 3 Quartos a  Venda, 106m2","Rua Silva Jardim",565,"Auxiliadora",106,3,3,1,534998,5047.15094339623,14,770,771.156735102654,63,121.8,82,9985,19.57,13.1900186538696,3969,2.9739978313446,0,1,0,0,0,339
"81",4681,"Apartamento com 3 Quartos a  Venda, 202m2","Rua Pedro Chaves Barcelos",800,"Auxiliadora",202,3,5,3,3399900,16831.1881188119,14,770,771.156735102654,63,121.8,82,9985,19.57,15.0392570495605,3969,2.9739978313446,0,1,0,0,0,339
"82",6896,"Apartamento com 2 Quartos a  Venda, 70m2","Rua alvares de Azevedo",74,"Auxiliadora",70,2,1,1,399900,5712.85714285714,14,770,771.156735102654,63,121.8,82,9985,19.57,12.8989696502686,3969,2.9739978313446,0,1,0,0,0,339
"83",1666,"Apartamento com 3 Quartos a  Venda, 106m2","sem info",9999,"Auxiliadora",106,3,3,1,649000,6122.64150943396,14,770,771.156735102654,63,121.8,82,9985,19.57,13.3831882476807,3969,2.9739978313446,0,1,0,0,0,339
"84",629,"Apartamento com 2 Quartos a  Venda, 83m2","Avenida Mariland",181,"Auxiliadora",83,2,2,2,595000,7168.67469879518,14,770,771.156735102654,63,121.8,82,9985,19.57,13.2963171005249,3969,2.9739978313446,0,1,0,0,0,339
"85",1259,"Apartamento com  Quarto a  Venda, 41m2","Rua Artur Rocha",261,"Auxiliadora",41,1,1,0,180000,4390.24390243902,14,770,771.156735102654,63,121.8,82,9985,19.57,12.1007118225098,3969,2.9739978313446,0,1,0,0,0,339
"86",7211,"Apartamento com  Quarto a  Venda, 70m2","Rua Coronel Bordini",868,"Auxiliadora",70,1,2,1,460000,6571.42857142857,14,770,771.156735102654,63,121.8,82,9985,19.57,13.0389814376831,3969,2.9739978313446,0,1,0,0,0,339
"87",9279,"Apartamento com  Quarto a  Venda, 42m2","Rua Artur Rocha",533,"Auxiliadora",42,1,1,0,170000,4047.61904761905,14,770,771.156735102654,63,121.8,82,9985,19.57,12.043553352356,3969,2.9739978313446,0,1,0,0,0,339
"88",301,"Apartamento com 3 Quartos a  Venda, 105m2","sem info",9999,"Auxiliadora",105,3,2,2,8e+05,7619.04761904762,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5923671722412,3969,2.9739978313446,0,1,0,0,0,339
"89",3510,"Apartamento com 3 Quartos a  Venda, 83m2","Avenida Nova York",365,"Auxiliadora",83,3,2,0,340000,4096.38554216867,14,770,771.156735102654,63,121.8,82,9985,19.57,12.7367010116577,3969,2.9739978313446,0,1,0,0,0,339
"90",9490,"Apartamento com  Quarto a  Venda, 43m2","Avenida Nova York",9999,"Auxiliadora",43,1,2,0,645933,15021.6976744186,14,770,771.156735102654,63,121.8,82,9985,19.57,13.3784513473511,3969,2.9739978313446,0,1,0,0,0,339
"91",7100,"Apartamento com 2 Quartos a  Venda, 59m2","sem info",9999,"Auxiliadora",59,2,1,0,290000,4915.25423728814,14,770,771.156735102654,63,121.8,82,9985,19.57,12.5776357650757,3969,2.9739978313446,0,1,0,0,0,339
"92",6977,"Apartamento com 2 Quartos a  Venda, 101m2","sem info",9999,"Auxiliadora",101,2,2,2,739000,7316.83168316832,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5130529403687,3969,2.9739978313446,0,1,0,0,0,339
"93",3492,"Apartamento com 3 Quartos a  Venda, 105m2","Avenida Nova York",211,"Auxiliadora",105,3,3,1,550000,5238.09523809524,14,770,771.156735102654,63,121.8,82,9985,19.57,13.2176733016968,3969,2.9739978313446,0,1,0,0,0,339
"94",990,"Apartamento com 3 Quartos a  Venda, 137m2","Rua Coronel Bordini",9999,"Auxiliadora",137,3,3,1,689900,5035.76642335766,14,770,771.156735102654,63,121.8,82,9985,19.57,13.4443016052246,3969,2.9739978313446,0,1,0,0,0,339
"95",9633,"Apartamento com 3 Quartos a  Venda, 96m2","sem info",9999,"Auxiliadora",96,3,2,2,1200000,12500,14,770,771.156735102654,63,121.8,82,9985,19.57,13.9978322982788,3969,2.9739978313446,0,1,0,0,0,339
"96",9250,"Apartamento com  Quarto a  Venda, 59m2","sem info",9999,"Auxiliadora",59,1,2,1,1150000,19491.5254237288,14,770,771.156735102654,63,121.8,82,9985,19.57,13.9552726745605,3969,2.9739978313446,0,1,0,0,0,339
"97",1894,"Apartamento com 2 Quartos a  Venda, 85m2","Avenida Mariland",0,"Auxiliadora",85,2,1,0,270000,3176.47058823529,14,770,771.156735102654,63,121.8,82,9985,19.57,12.5061769485474,3969,2.9739978313446,0,1,0,0,0,339
"98",8172,"Apartamento com  Quarto a  Venda, 67m2","Rua Auxiliadora",129,"Auxiliadora",67,1,1,1,693000,10343.2835820896,14,770,771.156735102654,63,121.8,82,9985,19.57,13.448784828186,3969,2.9739978313446,0,1,0,0,0,339
"99",4289,"Apartamento com 2 Quartos a  Venda, 90m2","Rua Coronel Bordini",1054,"Auxiliadora",90,2,2,1,7e+05,7777.77777777778,14,770,771.156735102654,63,121.8,82,9985,19.57,13.4588356018066,3969,2.9739978313446,0,1,0,0,0,339
"100",4525,"Apartamento com 2 Quartos a  Venda, 81m2","sem info",9999,"Auxiliadora",81,2,1,2,1047000,12925.9259259259,14,770,771.156735102654,63,121.8,82,9985,19.57,13.861439704895,3969,2.9739978313446,0,1,0,0,0,339
"101",4541,"Apartamento com  Quarto a  Venda, 43m2","sem info",9999,"Auxiliadora",43,1,1,1,899000,20906.976744186,14,770,771.156735102654,63,121.8,82,9985,19.57,13.709038734436,3969,2.9739978313446,0,1,0,0,0,339
"102",4533,"Apartamento com 3 Quartos a  Venda, 128m2","Rua Coronel Bordini",1130,"Auxiliadora",128,3,1,1,950000,7421.875,14,770,771.156735102654,63,121.8,82,9985,19.57,13.764217376709,3969,2.9739978313446,0,1,0,0,0,339
"103",6825,"Apartamento com  Quarto a  Venda, 57m2","Rua Felipe Neri",9999,"Auxiliadora",57,1,1,1,650000,11403.5087719298,14,770,771.156735102654,63,121.8,82,9985,19.57,13.3847274780273,3969,2.9739978313446,0,1,0,0,0,339
"104",4915,"Apartamento com 3 Quartos a  Venda, 82m2","Rua Eudoro Berlink",495,"Auxiliadora",82,3,2,0,399000,4865.85365853659,14,770,771.156735102654,63,121.8,82,9985,19.57,12.8967170715332,3969,2.9739978313446,0,1,0,0,0,339
"105",8507,"Apartamento com 2 Quartos a  Venda, 81m2","Rua Coronel Bordini",980,"Auxiliadora",81,2,1,2,1225000,15123.4567901235,14,770,771.156735102654,63,121.8,82,9985,19.57,14.0184516906738,3969,2.9739978313446,0,1,0,0,0,339
"106",2529,"Apartamento com 2 Quartos a  Venda, 70m2","Rua Artur Rocha",9999,"Auxiliadora",70,2,2,1,410000,5857.14285714286,14,770,771.156735102654,63,121.8,82,9985,19.57,12.9239120483398,3969,2.9739978313446,0,1,0,0,0,339
"107",645,"Apartamento com 3 Quartos a  Venda, 108m2","Rua Vinte e Quatro de Outubro",1149,"Auxiliadora",108,3,2,1,680000,6296.2962962963,14,770,771.156735102654,63,121.8,82,9985,19.57,13.4298477172852,3969,2.9739978313446,0,1,0,0,0,339
"108",4956,"Apartamento com 2 Quartos a  Venda, 77m2","sem info",9999,"Auxiliadora",77,2,1,1,965000,12532.4675324675,14,770,771.156735102654,63,121.8,82,9985,19.57,13.7798833847046,3969,2.9739978313446,0,1,0,0,0,339
"109",9792,"Apartamento com 3 Quartos a  Venda, 277m2","Rua Carlos Trein Filho",835,"Auxiliadora",277,3,4,3,2599000,9382.6714801444,14,770,771.156735102654,63,121.8,82,9985,19.57,14.770637512207,3969,2.9739978313446,0,1,1,0,0,339
"110",9565,"Apartamento com 3 Quartos a  Venda, 357m2","Rua Coronel Bordini",1523,"Auxiliadora",357,3,5,4,2590000,7254.90196078431,14,770,771.156735102654,63,121.8,82,9985,19.57,14.7671680450439,3969,2.9739978313446,0,1,1,0,0,339
"111",8917,"Apartamento com 3 Quartos a  Venda, 97m2","sem info",9999,"Auxiliadora",97,3,3,2,1400000,14432.9896907216,14,770,771.156735102654,63,121.8,82,9985,19.57,14.1519832611084,3969,2.9739978313446,0,1,0,0,0,339
"112",2782,"Apartamento com 3 Quartos a  Venda, 160m2","sem info",9999,"Auxiliadora",160,3,3,2,2790000,17437.5,14,770,771.156735102654,63,121.8,82,9985,19.57,14.8415517807007,3969,2.9739978313446,0,1,0,0,0,339
"113",9801,"Apartamento com 2 Quartos a  Venda, 63m2","sem info",9999,"Auxiliadora",63,2,1,1,6e+05,9523.80952380952,14,770,771.156735102654,63,121.8,82,9985,19.57,13.3046846389771,3969,2.9739978313446,0,1,0,0,0,339
"114",2029,"Apartamento com 2 Quartos a  Venda, 101m2","Rua Marcelo Gama",1030,"Auxiliadora",101,2,1,2,780000,7722.77227722772,14,770,771.156735102654,63,121.8,82,9985,19.57,13.5670490264893,3969,2.9739978313446,0,1,0,0,0,339
"115",9315,"Apartamento com 3 Quartos a  Venda, 277m2","sem info",9999,"Auxiliadora",277,3,4,2,1600000,5776.17328519856,14,770,771.156735102654,63,121.8,82,9985,19.57,14.2855138778687,3969,2.9739978313446,0,1,1,0,0,339
"116",8339,"Apartamento com 3 Quartos a  Venda, 153m2","Rua Artur Rocha",669,"Auxiliadora",153,3,4,3,2e+06,13071.8954248366,14,770,771.156735102654,63,121.8,82,9985,19.57,14.5086574554443,3969,2.9739978313446,0,1,0,0,0,339
"117",5254,"Apartamento com 2 Quartos a  Venda, 66m2","sem info",9999,"Auxiliadora",66,2,2,1,430000,6515.15151515152,14,770,771.156735102654,63,121.8,82,9985,19.57,12.9715404510498,3969,2.9739978313446,0,1,0,0,0,339
"118",1608,"Apartamento com 2 Quartos a  Venda, 84m2","Avenida Mariland",1177,"Auxiliadora",84,2,3,2,949990,11309.4047619048,14,770,771.156735102654,63,121.8,82,9985,19.57,13.7642068862915,3969,2.9739978313446,0,1,0,0,0,339
